"","Date","Survey.Number","MAE","Zone","Site","Management","Upwelling","Transect","Latitude","Longitude","Surveyor.Name","Station","Depth","Quad","Species","Abundance","Holdfast.Diameter","Stipes","Total.Length","Frondosity"
"326",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",1,-32.31196,-71.47623,"Rodrigo",10,"16.5",2,"Tetrapygus niger",0,NA,NA,NA,NA
"327",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",1,-32.31196,-71.47623,"Rodrigo",20,"16.399999999999999",3,"Tetrapygus niger",0,NA,NA,NA,NA
"328",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",1,-32.31196,-71.47623,"Rodrigo",30,"15.8",4,"Tetrapygus niger",1,NA,NA,NA,NA
"329",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",1,-32.31196,-71.47623,"Rodrigo",40,"14.9",5,"Tetrapygus niger",1,NA,NA,NA,NA
"330",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",1,-32.31196,-71.47623,"Rodrigo",50,"12.4",6,"Tetrapygus niger",5,NA,NA,NA,NA
"331",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",1,-32.31196,-71.47623,"Hannah Earp",60,"15",7,"Tetrapygus niger",0,NA,NA,NA,NA
"332",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",1,-32.31196,-71.47623,"Hannah Earp",70,"13.5",8,"Tetrapygus niger",0,NA,NA,NA,NA
"333",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",1,-32.31196,-71.47623,"Hannah Earp",80,"12.5",9,"Tetrapygus niger",0,NA,NA,NA,NA
"334",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",1,-32.31196,-71.47623,"Hannah Earp",90,"12.4",10,"Tetrapygus niger",2,NA,NA,NA,NA
"335",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",2,-32.31036,-71.47524,"Rodrigo",0,"9.8000000000000007",1,"Tetrapygus niger",0,NA,NA,NA,NA
"336",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",2,-32.31036,-71.47524,"Rodrigo",10,"11.4",2,"Tetrapygus niger",0,NA,NA,NA,NA
"337",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",2,-32.31036,-71.47524,"Rodrigo",20,"9.1",3,"Tetrapygus niger",10,NA,NA,NA,NA
"338",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",2,-32.31036,-71.47524,"Rodrigo",30,"9",4,"Tetrapygus niger",1,NA,NA,NA,NA
"339",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",2,-32.31036,-71.47524,"Rodrigo",40,"9.1",5,"Tetrapygus niger",1,NA,NA,NA,NA
"340",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",2,-32.31036,-71.47524,"Rodrigo",50,"10.5",6,"Tetrapygus niger",0,NA,NA,NA,NA
"341",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",2,-32.31036,-71.47524,"Hannah Earp",60,"10.4",7,"Tetrapygus niger",0,NA,NA,NA,NA
"342",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",2,-32.31036,-71.47524,"Hannah Earp",70,"11",8,"Tetrapygus niger",0,NA,NA,NA,NA
"343",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",2,-32.31036,-71.47524,"Hannah Earp",80,"10.9",9,"Tetrapygus niger",0,NA,NA,NA,NA
"344",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",2,-32.31036,-71.47524,"Hannah Earp",90,"10.3",10,"Tetrapygus niger",0,NA,NA,NA,NA
"345",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,-32.30508,-71.47762,"Rodrigo",0,"13.4",1,"Tetrapygus niger",0,NA,NA,NA,NA
"346",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,-32.30508,-71.47762,"Rodrigo",10,"12.3",2,"Tetrapygus niger",0,NA,NA,NA,NA
"347",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,-32.30508,-71.47762,"Rodrigo",20,"13.5",3,"Tetrapygus niger",2,NA,NA,NA,NA
"348",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,-32.30508,-71.47762,"Rodrigo",30,"10.9",4,"Tetrapygus niger",4,NA,NA,NA,NA
"349",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,-32.30508,-71.47762,"Rodrigo",40,"13",5,"Tetrapygus niger",0,NA,NA,NA,NA
"350",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,-32.30508,-71.47762,"Rodrigo",50,"13.4",6,"Tetrapygus niger",0,NA,NA,NA,NA
"351",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,-32.30508,-71.47762,"Hannah Earp",60,"12.8",7,"Tetrapygus niger",0,NA,NA,NA,NA
"352",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,-32.30508,-71.47762,"Hannah Earp",70,"11.6",8,"Tetrapygus niger",0,NA,NA,NA,NA
"353",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,-32.30508,-71.47762,"Hannah Earp",80,"12",9,"Tetrapygus niger",0,NA,NA,NA,NA
"354",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,-32.30508,-71.47762,"Hannah Earp",90,"10.5",10,"Tetrapygus niger",0,NA,NA,NA,NA
"355",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Rodrigo",10,"13.6",1,"Loxechinus albus",0,NA,NA,NA,NA
"356",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Rodrigo",20,"13.4",2,"Loxechinus albus",0,NA,NA,NA,NA
"357",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Rodrigo",30,"13",3,"Loxechinus albus",0,NA,NA,NA,NA
"358",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Rodrigo",40,"13.4",4,"Loxechinus albus",0,NA,NA,NA,NA
"359",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Rodrigo",50,"12.4",5,"Loxechinus albus",0,NA,NA,NA,NA
"360",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Rodrigo",60,"11.8",6,"Loxechinus albus",0,NA,NA,NA,NA
"361",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Rodrigo",70,"11",7,"Loxechinus albus",0,NA,NA,NA,NA
"362",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Rodrigo",80,"12",8,"Loxechinus albus",0,NA,NA,NA,NA
"363",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Rodrigo",90,"12.3",9,"Loxechinus albus",0,NA,NA,NA,NA
"364",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Rodrigo",10,"12.7",1,"Loxechinus albus",0,NA,NA,NA,NA
"365",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Rodrigo",20,"11.9",2,"Loxechinus albus",0,NA,NA,NA,NA
"366",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Rodrigo",30,"11.4",3,"Loxechinus albus",0,NA,NA,NA,NA
"367",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Rodrigo",40,"11.7",4,"Loxechinus albus",0,NA,NA,NA,NA
"368",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Rodrigo",50,"11.8",5,"Loxechinus albus",0,NA,NA,NA,NA
"369",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Rodrigo",60,"11.8",6,"Loxechinus albus",0,NA,NA,NA,NA
"370",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Hannah Earp",70,"11.2",7,"Loxechinus albus",0,NA,NA,NA,NA
"371",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Hannah Earp",80,"11.9",8,"Loxechinus albus",0,NA,NA,NA,NA
"372",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Hannah Earp",90,"11.1",9,"Loxechinus albus",0,NA,NA,NA,NA
"373",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Rodrigo",0,"12.1",1,"Loxechinus albus",0,NA,NA,NA,NA
"374",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Rodrigo",10,"12.2",2,"Loxechinus albus",0,NA,NA,NA,NA
"375",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Rodrigo",20,"12.5",3,"Loxechinus albus",0,NA,NA,NA,NA
"376",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Rodrigo",30,"12.2",4,"Loxechinus albus",0,NA,NA,NA,NA
"377",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Rodrigo",40,"12.3",5,"Loxechinus albus",0,NA,NA,NA,NA
"378",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Rodrigo",50,"12.2",6,"Loxechinus albus",0,NA,NA,NA,NA
"379",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Rodrigo",60,"12.1",7,"Loxechinus albus",0,NA,NA,NA,NA
"380",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Rodrigo",70,"11.9",8,"Loxechinus albus",0,NA,NA,NA,NA
"381",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Hannah Earp",80,"11.2",9,"Loxechinus albus",0,NA,NA,NA,NA
"382",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Hannah Earp",90,"11.4",10,"Loxechinus albus",0,NA,NA,NA,NA
"383",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Rodrigo",0,"9",1,"Loxechinus albus",0,NA,NA,NA,NA
"384",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Rodrigo",10,"10.6",2,"Loxechinus albus",0,NA,NA,NA,NA
"385",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Rodrigo",20,"14.1",3,"Loxechinus albus",0,NA,NA,NA,NA
"386",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Rodrigo",30,"12.1",4,"Loxechinus albus",0,NA,NA,NA,NA
"387",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Rodrigo",30.5,"11.5",5,"Loxechinus albus",0,NA,NA,NA,NA
"388",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Rodrigo",40.5,"10.5",6,"Loxechinus albus",0,NA,NA,NA,NA
"389",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Rodrigo",60,"7.1",7,"Loxechinus albus",0,NA,NA,NA,NA
"390",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Hannah Earp",70,"5.2",8,"Loxechinus albus",0,NA,NA,NA,NA
"391",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Hannah Earp",80,"7.4",9,"Loxechinus albus",0,NA,NA,NA,NA
"392",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Hannah Earp",90,"7.1",10,"Loxechinus albus",0,NA,NA,NA,NA
"393",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",2,-27.26452,-70.95996,"Rodrigo",0,"9.6",1,"Loxechinus albus",0,NA,NA,NA,NA
"394",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",2,-27.26452,-70.95996,"Rodrigo",10,"12.9",2,"Loxechinus albus",0,NA,NA,NA,NA
"395",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",2,-27.26452,-70.95996,"Rodrigo",20,"12.4",3,"Loxechinus albus",0,NA,NA,NA,NA
"396",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",2,-27.26452,-70.95996,"Rodrigo",30,"10.8",4,"Loxechinus albus",0,NA,NA,NA,NA
"397",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",2,-27.26452,-70.95996,"Rodrigo",40,"9.4",5,"Loxechinus albus",0,NA,NA,NA,NA
"398",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",2,-27.26452,-70.95996,"Rodrigo",50,"11.1",6,"Loxechinus albus",0,NA,NA,NA,NA
"399",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",2,-27.26452,-70.95996,"Rodrigo",60,"10.9",7,"Loxechinus albus",0,NA,NA,NA,NA
"400",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",2,-27.26452,-70.95996,"Hannah Earp",70,"8.8000000000000007",8,"Loxechinus albus",0,NA,NA,NA,NA
"401",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",2,-27.26452,-70.95996,"Hannah Earp",80,"8.1",9,"Loxechinus albus",0,NA,NA,NA,NA
"402",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",2,-27.26452,-70.95996,"Hannah Earp",90,"6",10,"Loxechinus albus",0,NA,NA,NA,NA
"403",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",3,-27.26289,-70.95821,"Rodrigo",0,"12.4",1,"Loxechinus albus",0,NA,NA,NA,NA
"404",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",3,-27.26289,-70.95821,"Rodrigo",10,"12.2",2,"Loxechinus albus",0,NA,NA,NA,NA
"405",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",3,-27.26289,-70.95821,"Rodrigo",20,"12.4",3,"Loxechinus albus",0,NA,NA,NA,NA
"406",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",3,-27.26289,-70.95821,"Rodrigo",30,"11.6",4,"Loxechinus albus",0,NA,NA,NA,NA
"407",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",3,-27.26289,-70.95821,"Rodrigo",40,"11.8",5,"Loxechinus albus",0,NA,NA,NA,NA
"408",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",3,-27.26289,-70.95821,"Rodrigo",50,"11.4",6,"Loxechinus albus",0,NA,NA,NA,NA
"409",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",3,-27.26289,-70.95821,"Rodrigo",60,"10.3",7,"Loxechinus albus",0,NA,NA,NA,NA
"410",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",3,-27.26289,-70.95821,"Hannah Earp",70,"9.9",8,"Loxechinus albus",0,NA,NA,NA,NA
"411",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",3,-27.26289,-70.95821,"Hannah Earp",80,"10.4",9,"Loxechinus albus",0,NA,NA,NA,NA
"412",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",3,-27.26289,-70.95821,"Hannah Earp",90,"9.1",10,"Loxechinus albus",0,NA,NA,NA,NA
"413",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",1,-29.14206,-71.50093,"Rodrigo",0,"16.399999999999999",1,"Loxechinus albus",0,NA,NA,NA,NA
"414",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",1,-29.14206,-71.50093,"Rodrigo",10,"15.5",2,"Loxechinus albus",0,NA,NA,NA,NA
"415",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",1,-29.14206,-71.50093,"Rodrigo",20,"13.9",3,"Loxechinus albus",0,NA,NA,NA,NA
"416",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",1,-29.14206,-71.50093,"Rodrigo",30,"13.4",4,"Loxechinus albus",0,NA,NA,NA,NA
"417",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",1,-29.14206,-71.50093,"Rodrigo",40,"11.6",5,"Loxechinus albus",0,NA,NA,NA,NA
"418",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",1,-29.14206,-71.50093,"Rodrigo",50,"11.8",6,"Loxechinus albus",0,NA,NA,NA,NA
"419",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",1,-29.14206,-71.50093,"Hannah Earp",60,"10.4",7,"Loxechinus albus",0,NA,NA,NA,NA
"420",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",1,-29.14206,-71.50093,"Hannah Earp",70,"9.5",8,"Loxechinus albus",0,NA,NA,NA,NA
"421",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",1,-29.14206,-71.50093,"Hannah Earp",80,"8.3000000000000007",9,"Loxechinus albus",0,NA,NA,NA,NA
"422",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",1,-29.14206,-71.50093,"Hannah Earp",90,"7.1",10,"Loxechinus albus",0,NA,NA,NA,NA
"423",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",2,-29.14223,-71.50143,"Rodrigo",0,"11.1",1,"Loxechinus albus",0,NA,NA,NA,NA
"424",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",2,-29.14223,-71.50143,"Rodrigo",10,"14.2",2,"Loxechinus albus",0,NA,NA,NA,NA
"425",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",2,-29.14223,-71.50143,"Rodrigo",20,"14.3",3,"Loxechinus albus",0,NA,NA,NA,NA
"426",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",2,-29.14223,-71.50143,"Rodrigo",30,"11.1",4,"Loxechinus albus",0,NA,NA,NA,NA
"427",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",2,-29.14223,-71.50143,"Rodrigo",40,"9.3000000000000007",5,"Loxechinus albus",0,NA,NA,NA,NA
"428",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",2,-29.14223,-71.50143,"Rodrigo",50,"5.7",6,"Loxechinus albus",0,NA,NA,NA,NA
"429",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",2,-29.14223,-71.50143,"Rodrigo",60,"9.1",7,"Loxechinus albus",0,NA,NA,NA,NA
"430",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",2,-29.14223,-71.50143,"Hannah Earp",70,"11.1",8,"Loxechinus albus",0,NA,NA,NA,NA
"431",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",2,-29.14223,-71.50143,"Hannah Earp",80,"8.6",9,"Loxechinus albus",0,NA,NA,NA,NA
"432",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",2,-29.14223,-71.50143,"Hannah Earp",90,"4.9000000000000004",10,"Loxechinus albus",0,NA,NA,NA,NA
"433",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",3,NA,NA,"Italo",0,"15.9",1,"Loxechinus albus",0,NA,NA,NA,NA
"434",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",3,NA,NA,"Italo",10,"7.8",2,"Loxechinus albus",0,NA,NA,NA,NA
"435",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",3,NA,NA,"Italo",20,"14.4",3,"Loxechinus albus",0,NA,NA,NA,NA
"436",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",3,NA,NA,"Italo & Alejandro",30,"12.3",4,"Loxechinus albus",0,NA,NA,NA,NA
"437",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",3,NA,NA,"Italo & Alejandro",40,"11.9",5,"Loxechinus albus",0,NA,NA,NA,NA
"438",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",3,NA,NA,"Italo & Alejandro",50,"7.5",6,"Loxechinus albus",0,NA,NA,NA,NA
"439",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",3,NA,NA,"Italo",60,"NA",7,"Loxechinus albus",0,NA,NA,NA,NA
"440",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",3,NA,NA,"Italo",70,"7.7",8,"Loxechinus albus",0,NA,NA,NA,NA
"441",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",3,NA,NA,"Cata",80,"NA",9,"Loxechinus albus",0,NA,NA,NA,NA
"442",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",3,NA,NA,"Cata",90,"NA",10,"Loxechinus albus",0,NA,NA,NA,NA
"443",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",1,-29.0496,-71.48592,"Rodrigo",0,"17.2",1,"Loxechinus albus",0,NA,NA,NA,NA
"444",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",1,-29.0496,-71.48592,"Rodrigo",10,"15.3",2,"Loxechinus albus",0,NA,NA,NA,NA
"445",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",1,-29.0496,-71.48592,"Rodrigo",20,"9.3000000000000007",3,"Loxechinus albus",0,NA,NA,NA,NA
"446",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",1,-29.0496,-71.48592,"Rodrigo",30,"12.8",4,"Loxechinus albus",0,NA,NA,NA,NA
"447",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",1,-29.0496,-71.48592,"Rodrigo",40,"12.2",5,"Loxechinus albus",0,NA,NA,NA,NA
"448",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",1,-29.0496,-71.48592,"Rodrigo",50,"10.6",6,"Loxechinus albus",0,NA,NA,NA,NA
"449",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",1,-29.0496,-71.48592,"Italo",60,"10.6",7,"Loxechinus albus",0,NA,NA,NA,NA
"450",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",1,-29.0496,-71.48592,"Italo",70,"9",8,"Loxechinus albus",0,NA,NA,NA,NA
"451",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",1,-29.0496,-71.48592,"Italo",80,"8.6999999999999993",9,"Loxechinus albus",0,NA,NA,NA,NA
"452",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",1,-29.0496,-71.48592,"Italo",90,"6.5",10,"Loxechinus albus",0,NA,NA,NA,NA
"453",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",2,-29.05231,-71.4848,"Rodrigo",0,"14.4",1,"Loxechinus albus",0,NA,NA,NA,NA
"454",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",2,-29.05231,-71.4848,"Rodrigo",10,"11.5",2,"Loxechinus albus",0,NA,NA,NA,NA
"455",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",2,-29.05231,-71.4848,"Rodrigo",20,"10.1",3,"Loxechinus albus",0,NA,NA,NA,NA
"456",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",2,-29.05231,-71.4848,"Rodrigo",30,"11",4,"Loxechinus albus",0,NA,NA,NA,NA
"457",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",2,-29.05231,-71.4848,"Rodrigo",40,"8.9",5,"Loxechinus albus",0,NA,NA,NA,NA
"458",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",2,-29.05231,-71.4848,"Rodrigo",50,"7.5",6,"Loxechinus albus",0,NA,NA,NA,NA
"459",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",2,-29.05231,-71.4848,"Rodrigo",60,"9.1999999999999993",7,"Loxechinus albus",0,NA,NA,NA,NA
"460",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",2,-29.05231,-71.4848,"Italo",70,"7",8,"Loxechinus albus",0,NA,NA,NA,NA
"461",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",2,-29.05231,-71.4848,"Italo",80,"5.5",9,"Loxechinus albus",0,NA,NA,NA,NA
"462",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",2,-29.05231,-71.4848,"Italo",90,"5",10,"Loxechinus albus",0,NA,NA,NA,NA
"463",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",3,-29.05431,-71.48406,"Rodrigo",0,"17.5",1,"Loxechinus albus",0,NA,NA,NA,NA
"464",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",3,-29.05431,-71.48406,"Rodrigo",10,"17.2",2,"Loxechinus albus",0,NA,NA,NA,NA
"465",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",3,-29.05431,-71.48406,"Rodrigo",20,"15.7",3,"Loxechinus albus",0,NA,NA,NA,NA
"466",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",3,-29.05431,-71.48406,"Rodrigo",30,"13.4",4,"Loxechinus albus",0,NA,NA,NA,NA
"467",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",3,-29.05431,-71.48406,"Rodrigo",40,"12.9",5,"Loxechinus albus",0,NA,NA,NA,NA
"468",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",3,-29.05431,-71.48406,"Rodrigo",50,"10.4",6,"Loxechinus albus",0,NA,NA,NA,NA
"469",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",3,-29.05431,-71.48406,"Rodrigo",60,"10",7,"Loxechinus albus",0,NA,NA,NA,NA
"470",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",3,-29.05431,-71.48406,"Italo",70,"7.8",8,"Loxechinus albus",0,NA,NA,NA,NA
"471",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",3,-29.05431,-71.48406,"Italo",80,"6.9",9,"Loxechinus albus",0,NA,NA,NA,NA
"472",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",3,-29.05431,-71.48406,"Italo",90,"NA",10,"Loxechinus albus",0,NA,NA,NA,NA
