"","Date","Survey.Number","MAE","Zone","Site","Management","Upwelling","Latitude","Longitude","Surveyor.Name","Patch","Species","Replicate","Holdfast.Diameter","Stipes","Total.Length"
"340",2021-03-31,"2",18,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Catalina Ruz","4","Lessonia trabeculata",14,8,2,28
"341",2021-03-31,"2",18,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Catalina Ruz","4","Lessonia trabeculata",15,4,2,30
"342",2021-03-31,"2",18,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Catalina Ruz","4","Lessonia trabeculata",16,15,12,55
"343",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Catalina Ruz","1","Lessonia trabeculata",1,10,17,50
"344",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Catalina Ruz","1","Lessonia trabeculata",2,5,2,28
"345",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Catalina Ruz","1","Lessonia trabeculata",3,3,3,8
"346",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Catalina Ruz","1","Lessonia trabeculata",4,10,7,38
"347",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Catalina Ruz","1","Lessonia trabeculata",5,4,7,37
"348",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Catalina Ruz","1","Lessonia trabeculata",6,13,15,55
"349",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Catalina Ruz","1","Lessonia trabeculata",7,3,9,40
"350",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Catalina Ruz","1","Lessonia trabeculata",8,12,13,80
"351",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Catalina Ruz","1","Lessonia trabeculata",9,14,13,65
"352",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Catalina Ruz","1","Lessonia trabeculata",10,5,7,58
"353",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Catalina Ruz","1","Lessonia trabeculata",11,5,8,62
"354",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",1,10,12,61
"355",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",2,7,2,42
"356",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",3,7,8,57
"357",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",4,10,5,64
"358",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",1,9,6,35
"359",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",2,0.2,1,4
"360",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",3,0.2,1,3
"361",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",4,0.2,1,7
"362",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",5,0.2,1,5
"363",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",1,15,10,65
"364",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",2,10,11,60
"365",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",3,5,3,53
"366",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",4,10,8,55
"367",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",5,9,7,43
"368",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",6,2,5,28
"369",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",7,6,6,43
"370",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",8,7,6,50
"371",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",9,10,9,58
"372",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",10,1,1,12
"373",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",11,3,3,23
"374",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",12,4,3,11
"375",2021-04-03,"2",18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",13,2,2,23
"376",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",1,1,2,20
"377",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",2,15,7,50
"378",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",3,30,7,60
"379",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",4,12,10,80
"380",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",5,24,22,83
"381",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",6,12,13,80
"382",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",7,22,23,90
"383",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",8,24,13,72
"384",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",1,18,10,76
"385",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",2,10,6,62
"386",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",3,15,7,65
"387",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",4,3,2,32
"388",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",5,3,3,39
"389",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",6,18,13,69
"390",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",7,6,3,51
"391",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",8,2,2,29
"392",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",9,1,1,1
"393",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",10,0.2,2,4
"394",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",11,1,2,29
"395",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",12,0.2,1,2
"396",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",13,2,1,7
"397",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",1,0.2,1,10
"398",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",2,1,2,16
"399",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",3,3,2,17
"400",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",4,2,2,30
"401",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",5,3,2,13
"402",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",6,3,3,30
"403",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",7,1,2,15
"404",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",8,1,2,20
"405",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",9,0.8,1,8
"406",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",10,1,3,20
"407",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",11,1,1,20
"408",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",1,0.2,1,8
"409",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",2,0.2,1,4
"410",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",3,0.2,1,4
"411",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",4,10,2,55
"412",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",5,0.2,1,3
"413",2021-04-04,"2",18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",6,0.2,1,2
"414",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Catalina Ruz","3","Lessonia trabeculata",1,0.2,1,2
"415",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Catalina Ruz","3","Lessonia trabeculata",2,0.2,1,0.5
"416",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Catalina Ruz","3","Lessonia trabeculata",3,0.2,1,1.5
"417",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Catalina Ruz","3","Lessonia trabeculata",4,0.2,1,1.5
"418",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Catalina Ruz","3","Lessonia trabeculata",5,0.2,1,2
"419",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Catalina Ruz","3","Lessonia trabeculata",6,0.2,1,2
"420",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Catalina Ruz","3","Lessonia trabeculata",7,0.2,1,1
"421",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Catalina Ruz","3","Lessonia trabeculata",8,0.2,1,2
"422",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Catalina Ruz","3","Lessonia trabeculata",9,0.2,1,3
"423",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Catalina Ruz","3","Lessonia trabeculata",10,0.2,2,3
"424",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Catalina Ruz","3","Lessonia trabeculata",11,0.2,1,2
"425",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Catalina Ruz","3","Lessonia trabeculata",12,0.2,1,3
"426",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Catalina Ruz","2","Lessonia trabeculata",1,23,13,100
"427",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Catalina Ruz","2","Lessonia trabeculata",2,15,13,76
"428",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Catalina Ruz","2","Lessonia trabeculata",3,1,1,5
"429",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Catalina Ruz","2","Lessonia trabeculata",4,0.6,1,17
"430",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Catalina Ruz","2","Lessonia trabeculata",5,0.2,1,4
"431",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",1,0.2,1,4
"432",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",2,0.2,1,5
"433",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",3,0.2,1,1
"434",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",4,0.2,1,2
"435",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",5,0.2,1,8
"436",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",6,0.2,1,4
"437",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",7,0.2,1,4
"438",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",8,0.2,1,2
"439",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",9,0.2,1,3
"440",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",10,0.2,1,2
"441",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",11,0.2,1,3
"442",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",12,0.2,1,2
"443",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",13,0.2,1,1
"444",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",14,0.2,1,2
"445",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",15,0.2,1,2
"446",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",16,0.2,1,1
"447",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",17,0.2,1,2
"448",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",18,0.2,1,2
"449",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Pablo Si<U+00F1>uela","1","Lessonia trabeculata",1,5,4,38
"450",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Pablo Si<U+00F1>uela","1","Lessonia trabeculata",2,6,6,45
"451",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Pablo Si<U+00F1>uela","1","Lessonia trabeculata",3,0.2,1,3
"452",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Pablo Si<U+00F1>uela","1","Lessonia trabeculata",4,0.2,1,2
"453",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Pablo Si<U+00F1>uela","1","Lessonia trabeculata",5,0.2,1,2
"454",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Pablo Si<U+00F1>uela","1","Lessonia trabeculata",6,0.2,1,2
"455",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Pablo Si<U+00F1>uela","1","Lessonia trabeculata",7,2,3,18
"456",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Pablo Si<U+00F1>uela","1","Lessonia trabeculata",8,0.2,1,3
"457",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Pablo Si<U+00F1>uela","1","Lessonia trabeculata",9,0.2,1,3
"458",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Pablo Si<U+00F1>uela","1","Lessonia trabeculata",10,0.2,1,3
"459",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Pablo Si<U+00F1>uela","1","Lessonia trabeculata",11,0.2,1,2
"460",2021-04-08,"2",18,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Pablo Si<U+00F1>uela","1","Lessonia trabeculata",12,0.2,1,2
"461",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Catalina Ruz","1","Lessonia trabeculata",1,0.1,1,1
"462",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Catalina Ruz","1","Lessonia trabeculata",2,0.1,1,2
"463",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Catalina Ruz","1","Lessonia trabeculata",3,0.1,1,3
"464",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Catalina Ruz","1","Lessonia trabeculata",4,0.2,1,3
"465",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Catalina Ruz","1","Lessonia trabeculata",5,0.1,1,2
"466",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Catalina Ruz","1","Lessonia trabeculata",6,0.1,1,3
"467",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Catalina Ruz","1","Lessonia trabeculata",7,0.1,1,2
"468",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Catalina Ruz","1","Lessonia trabeculata",8,0.1,1,1
"469",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Catalina Ruz","1","Lessonia trabeculata",9,16,2,130
"470",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Catalina Ruz","1","Lessonia trabeculata",10,0.1,1,3
"471",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Catalina Ruz","1","Lessonia trabeculata",11,0.1,1,3
"472",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Catalina Ruz","1","Lessonia trabeculata",12,0.1,1,5
"473",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Catalina Ruz","1","Lessonia trabeculata",13,0.1,1,5
"474",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Catalina Ruz","1","Lessonia trabeculata",14,0.1,1,5
"475",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Catalina Ruz","1","Lessonia trabeculata",15,0.1,1,5
"476",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Catalina Ruz","1","Lessonia trabeculata",16,0.1,1,5
"477",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Catalina Ruz","1","Lessonia trabeculata",17,0.1,1,1
"478",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Catalina Ruz","1","Lessonia trabeculata",18,13,1,80
"479",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Catalina Ruz","1","Lessonia trabeculata",19,0.1,1,2
"480",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208567,-71.526583,"Catalina Ruz","2","Lessonia trabeculata",1,0.1,1,3
"481",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208567,-71.526583,"Catalina Ruz","2","Lessonia trabeculata",2,0.1,1,1
"482",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",1,0.2,1,1
"483",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",2,0.1,1,1
"484",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",3,0.2,1,1
"485",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",4,0.2,1,3
"486",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",5,0.2,1,1
"487",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",6,0.4,1,3
"488",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",7,0.2,1,1
"489",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",8,0.1,1,2
"490",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",9,0.2,1,1.2
"491",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",10,0.2,1,2.4
"492",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",11,0.2,1,2
"493",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",12,0.3,1,2
"494",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",13,0.4,1,3
"495",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",14,0.4,1,4
"496",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",15,0.2,1,1
"497",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",16,0.2,1,5
"498",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",17,0.2,1,4
"499",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",18,0.2,1,1
"500",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",19,0.2,1,1
"501",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",20,0.2,1,2
"502",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.20855,-71.526483,"Catalina Ruz","4","Lessonia trabeculata",1,0.2,1,2
"503",2021-10-20,"3",24,"Central","Los Molles","OA","N",-32.20855,-71.526483,"Catalina Ruz","4","Lessonia trabeculata",2,0.2,1,1
